"ID,Tipo,SKU,Nombre,Publicado,""¿Está destacado?"",""Visibilidad en el catálogo"",""Descripción corta"",Descripción,""Día en que empieza el precio rebajado"",""Día en que termina el precio rebajado"",""Estado del impuesto"",""Clase de impuesto"",""¿En inventario?"",Inventario,""¿Permitir reservas de productos agotados?"",""¿Vendido individualmente?"",""Peso (kg)"",""Longitud (cm)"",""Ancho (cm)"",""Altura (cm)"",""¿Permitir valoraciones de clientes?"",""Nota de compra"",""Precio rebajado"",""Precio normal"",Categorías,Etiquetas,""Clase de envío"",Imágenes,""Límite de descargas"",""Días de expiración de la descarga"",Superior,""Productos agrupados"",""Ventas dirigidas"",""Ventas cruzadas"",""URL externa"",""Texto del botón"",Posición"
"3061,simple,INFLA-01,""INFLALLANTA HEMBRA 1/4 NPT"",1,0,visible,,UNIDAD,,,taxable,,1,2888,0,0,,,,,1,,,""651277,4"",""Miscelaneos > Mangueras y Accesorios, Miscelaneos"",,,,,,,,,,,,0"
"3062,simple,INFLA-04,""INFLALLANTA EXTRALARGO MACHO 3/8"",1,0,visible,,UNIDAD,,,taxable,,1,4421,0,0,,,,,1,,,""1162731,15"",""Miscelaneos > Mangueras y Accesorios, Miscelaneos"",,,,,,,,,,,,0"
"3063,simple,INFLA-05,""INFLALLANTA EXTRALARGO HEMBRA 1/4 MANGO GOMA"",1,0,visible,,UNIDAD,,,taxable,,1,2256,0,0,,,,,1,,,""906685,55"",""Miscelaneos > Mangueras y Accesorios, Miscelaneos"",,,,,,,,,,,,0"
"3064,simple,INFLA-06,""INFLALLANTA IMPORTADO HEMBRA-MACHO ESPIGA 1/4"",1,0,visible,,UNIDAD,,,taxable,,0,0,0,0,,,,,1,,,""601731,37"",""Miscelaneos > Mangueras y Accesorios, Miscelaneos"",,,,,,,,,,,,0"
"6174,simple,B1580304BR,""B158 HEMBRA 41W X MACHO 41W 3/16X1/4 BR"",1,0,visible,,,,,taxable,,1,123,0,0,,,,,1,,,""88351,66"",Conexiones,,,,,,,,,,,,0"
"6175,simple,B1580305BR,""B158 HEMBRA 41W X MACHO 41W 3/16X5/16 BR"",1,0,visible,,,,,taxable,,1,358,0,0,,,,,1,,,""118716,36"",Conexiones,,,,,,,,,,,,0"
"6176,simple,B1580307BR,""B158 HEMBRA 41W X MACHO 41W 3/16X7/16 BR"",1,0,visible,,,,,taxable,,1,37,0,0,,,,,1,,,""218867,69"",Conexiones,,,,,,,,,,,,0"
"6177,simple,B1580309BR,""B158 HEMBRA 41W X MACHO 41W 3/16X9/16 BR"",1,0,visible,,,,,taxable,,1,163,0,0,,,,,1,,,""94539,38"",Conexiones,,,,,,,,,,,,0"
"6185,simple,B1580403BR,""B158 HEMBRA 41W X MACHO 41W 1/4X3/16 BR"",1,0,visible,,,,,taxable,,0,0,0,0,,,,,1,,,""101438,11"",Conexiones,,,,,,,,,,,,0"
"6186,simple,B1580404BR,""B158 HEMBRA 41W X MACHO 41W 1/4X1/4 BR"",1,0,visible,,,,,taxable,,1,265,0,0,,,,,1,,,""97182,49"",Conexiones,,,,,,,,,,,,0"
